ADP,Admissão,Desligamento,Desligado?,Iniciativa Desligamento,Tempo de Casa,Cod.Cargo,Cargo,Cod.Cargo Admissão,Cargo Admissão,CC,Area,Diretoria,Estado Civil,Educação,Idade Atual/ Desligamento,Idade na Admissão,Sexo,Banda,Nivel,Hora Extra 2016,Hora Negativa 2016,Ad. Noturno 2016,Absenteísmo 2016,Hora Extra 2017,Hora Negativa 2017,Ad. Noturno 2017,Absenteísmo 2017,2012/13 Rating,2012/13 Goal Achievement,2013/14 Rating,2013/14 Goal Achievement,2014/15 Rating,2014/15 Goal Achievement,2015/16 Rating,2015/16 Goal Achievement,2016/17 Rating,2016/17 Goal Achievement,AUMENTO 2012,AUMENTO 2013,AUMENTO 2014,AUMENTO 2015,AUMENTO 2016,AUMENTO 2017,DISSIDIO 2012,DISSIDIO 2013,DISSIDIO 2014,DISSIDIO 2015,DISSIDIO 2016,DISSIDIO 2017,MERITO 2012,MERITO 2013,MERITO 2014,MERITO 2015,MERITO 2016,MERITO 2017,PROMOÇÃO 2012,PROMOÇÃO 2013,PROMOÇÃO 2014,PROMOÇÃO 2015,PROMOÇÃO 2016,PROMOÇÃO 2017,PROMOVIDO
476,3/9/2015,          ,N,,3.8,641,SUPERVISOR,641,SUPERVISOR,1270,Quality Control & Projects,Operations,CASADO,TÉCNICO COMPLETO                   ,57,54.5780821917808,H,200,Entry Level,,,,0,,,,0,,,,,,,Q,107.4,Q,102.7,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,0
477,3/17/2015,          ,N,,3.8,955,GERENTE,798,GERENTE,1100,Sales,Sales,CASADO,SUPERIOR COMPLETO,31,29.0465753424658,M,400,Middle Mgmt & Exp.Professionals,,,,0,,,,0,,,,,,,Q,108.7,E,113.8,,,,,,,,,,Y,Y,,,,,,,Y,,,,,,,0
478,4/20/2015,          ,N,,3.7,825,ANALISTA SR,954,ANALISTA SR,1016,Lease Abstraction,Finance,CASADO,SUPERIOR COMPLETO,29,27.0301369863014,H,300,Coord & Exp.Professionals,206.85,0,6.03333333333333,0,171.916666666667,0,12.2333333333333,0,,,,,,,D,90,Q,101.3,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
479,4/22/2015,          ,N,,3.7,823,ANALISTA JR,823,ANALISTA JR,1018,Landlord,Finance,CASADO,SUPERIOR COMPLETO,39,37.4767123287671,H,200,Entry Level,104.666666666667,0,0.216666666666667,0,9.75,0.166666666666667,0,0,,,,,,,Q,100,Q,107.3,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,0
480,5/11/2015,          ,N,,3.6,879,ASSISTENTE,813,ASSISTENTE,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,23,20.7890410958904,H,200,Entry Level,29.3833333333333,12.95,2.18333333333333,9,6.61666666666667,0.4,0.5,0,,,,,,,Q,99.5,Q,101.4,,,,,,Y,,,,,Y,,,,,,,,,,,,,Y,1
481,5/12/2015,8/18/2017,Y,Empregador ,2.3,825,ANALISTA SR,825,ANALISTA SR,1018,Landlord,Finance,CASADO,SUPERIOR COMPLETO,33.9095890410959,31.6383561643836,H,300,Coord & Exp.Professionals,98.22,0.583333333333333,9.2,2,1.13333333333333,0.65,0,0,,,,,,,Q,100,D,85.3,,,,,,,,,,,Y,,,,,,,,,,,,,,0
482,6/1/2015,          ,N,,3.6,857,ANALISTA PL,891,ANALISTA JR,1280,Service Delivery,Operations,SOLTEIRO,SUPERIOR COMPLETO,45,43.5397260273973,H,200,Entry Level,2.48333333333333,8.48333333333333,0.183333333333333,0,0.766666666666667,6.61666666666667,0,0,,,,,,,Q,107,E,100,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,1
483,6/2/2015,8/30/2015,Y,Empregador ,0.2,825,ANALISTA SR,825,ANALISTA SR,1016,Lease Abstraction,Finance,CASADO,PÓS GRADUAÇÃO                      ,41.7890410958904,41.5452054794521,H,300,Coord & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
484,6/3/2015,          ,N,,3.6,824,ANALISTA PL,824,ANALISTA PL,1018,Landlord,Finance,SOLTEIRO,SUPERIOR COMPLETO,36,34.0547945205479,H,200,Entry Level,84.15,30.7166666666667,3.01666666666667,0.999999999999999,0.65,14.75,0.233333333333333,0,,,,,,,Q,100,Q,108.8,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,0
485,6/8/2015,          ,N,,3.6,1029,ESPECIALISTA,1029,ESPECIALISTA,1051,IT - Infra,IT,CASADO,SUPERIOR COMPLETO,29,27.6465753424658,H,400,Middle Mgmt & Exp.Professionals,301.75,0,54.9333333333333,0,102.216666666667,0,21.7,0,,,,,,,Q,100,Q,110,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,0
486,6/17/2015,12/3/2015,Y,Empregador ,0.5,852,ASSISTENTE,852,ASSISTENTE,1280,Service Delivery,Operations,SOLTEIRO,ENSINO MÉDIO COMPLETO,29.3479452054795,28.8849315068493,M,200,Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
487,6/17/2015,          ,N,,3.5,852,ASSISTENTE,852,ASSISTENTE,1280,Service Delivery,Operations,SOLTEIRO,SUPERIOR COMPLETO,23,21.758904109589,H,200,Entry Level,8.35,0,0,0,17,0.083333333333333,0,0,,,,,,,Q,90,Q,103.8,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
488,6/22/2015,          ,N,,3.5,1075,ASSISTENTE,749,ASSISTENTE,1002,Integration,Operations,CASADO,SUPERIOR COMPLETO,39,37.145205479452,H,200,Entry Level,8.48333333333333,17.9833333333333,0,11,1.3,6.88333333333333,0,0,,,,,,,Q,96.2,Q,104.9,,,,,,,,,,,Y,,,,,,Y,,,,,,,,0
489,7/1/2015,          ,N,,3.5,742,COORDENADOR,742,COORDENADOR,1300,Site Acquisition,Operations,CASADO,SUPERIOR COMPLETO,40,38.0027397260274,M,300,Coord & Exp.Professionals,9,0,0,2,34.5333333333333,0.166666666666667,0.566666666666667,0,,,,,,,Q,104,Q,102.5,,,,,,,,,,,Y,,,,,,,,,,,,,,0
490,7/6/2015,          ,N,,3.5,811,ASSISTENTE,811,ASSISTENTE,1250,Maintenance,Operations,SOLTEIRO,ENSINO MÉDIO COMPLETO,34,32.4684931506849,H,100,Entry Level,75.8166666666667,1.53333333333333,0,0,3.45,1.95,0,0,,,,,,,Q,90,Q,104,,,,,,,,,,,Y,,,,,,,,,,,,,,0
491,7/6/2015,2/15/2017,Y,Empregador ,1.6,788,ANALISTA JR,788,ANALISTA JR,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,30.013698630137,28.3972602739726,M,200,Entry Level,170.85,0,0,10,19.3333333333333,0,0,0,,,,,,,Q,91,,,,,,,,,,,,,Y,,,,,,,,,,,,,,0
492,7/6/2015,          ,N,,3.5,813,ASSISTENTE,813,ASSISTENTE,1220,Engineering,Operations,SOLTEIRO,ENSINO MÉDIO COMPLETO,20,18.7479452054795,H,100,Entry Level,54.6,0.683333333333333,5.61666666666667,0.999999999999999,126.116666666667,0,0,1,,,,,,,Q,92.8,Q,100,,,,,,,,,,,Y,,,,,,,,,,,,,,0
493,7/6/2015,          ,N,,3.5,650,ASSISTENTE,650,ASSISTENTE,1280,Service Delivery,Operations,CASADO,ENSINO MÉDIO COMPLETO,25,23.4520547945205,M,100,Entry Level,6.68333333333333,0,0,2,6.28333333333333,0.283333333333333,0,0,,,,,,,Q,95.4,Q,98.7,,,,,,,,,,,Y,,,,,,,,,,,,,,0
494,7/13/2015,          ,N,,3.5,879,ASSISTENTE,879,ASSISTENTE,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,33,30.9342465753425,M,200,Entry Level,16.4666666666667,0,0,5,39.1,0.3,0.016666666666667,1,,,,,,,Q,102,Q,97.1,,,,,,,,,,,Y,,,,,,,,,,,,,,0
495,7/13/2015,          ,N,,3.5,927,ANALISTA JR,813,ASSISTENTE,1220,Engineering,Operations,SOLTEIRO,ENSINO MÉDIO COMPLETO,22,20.1013698630137,H,200,Entry Level,1.93333333333333,12.8166666666667,0.533333333333333,2,1.61666666666667,8.1,1.68333333333333,0,,,,,,,Q,99.2,E,119.1,,,,,,Y,,,,,Y,,,,,,,,,,,,,Y,1
496,7/13/2015,          ,N,,3.5,948,ANALISTA SR,884,ANALISTA PL,1008,Renegotiation,Real Estate,SOLTEIRO,SUPERIOR COMPLETO,28,26.1698630136986,M,300,Coord & Exp.Professionals,129.55,0,1.43333333333333,0,4.76666666666667,29.2333333333333,0,0,,,,,,,Q,110,E,121.3,,,,,,,,,,,Y,,,,,,,,,,,,,Y,1
497,7/20/2015,10/9/2015,Y,Empregador ,0.2,840,ANALISTA PL,840,ANALISTA PL,1220,Engineering,Operations,CASADO,SUPERIOR COMPLETO,43.1041095890411,42.8821917808219,H,300,Coord & Exp.Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
498,7/20/2015,          ,N,,3.5,704,ANALISTA JR,704,ANALISTA JR,1220,Engineering,Operations,CASADO,SUPERIOR COMPLETO,26,24.7890410958904,H,200,Entry Level,79.4933333333333,0,0,13,107.433333333333,0,1.33333333333333,0,,,,,,,Q,101.5,Q,101.5,,,,,,,,,,,Y,,,,,,,,,,,,,,0
499,7/20/2015,          ,N,,3.5,796,COORDENADOR,796,COORDENADOR,1280,Service Delivery,Operations,CASADO,SUPERIOR COMPLETO,37,35.3013698630137,H,400,Middle Mgmt & Exp.Professionals,38.3,0,0,2,18.9,17.6166666666667,0,0,,,,,,,Q,86.3,Q,106.6,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
500,7/20/2015,          ,N,,3.5,840,ANALISTA PL,840,ANALISTA PL,1220,Engineering,Operations,CASADO,SUPERIOR COMPLETO,27,25.8739726027397,M,300,Coord & Exp.Professionals,35.2,0,0,0,75.6333333333333,0,0,0,,,,,,,Q,89.8,Q,102.4,,,,,,,,,,,Y,,,,,,,,,,,,,,0
501,8/3/2015,          ,N,,3.4,1030,ESPECIALISTA,1030,ESPECIALISTA,1120,Strategy & New Products,Strategy & New Products,CASADO,SUPERIOR COMPLETO,44,42.2,H,400,Middle Mgmt & Exp.Professionals,159.583333333333,0,4.28333333333333,0,65.4833333333333,0,0,0,,,,,,,Q,102.8,Q,101.8,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
502,8/3/2015,          ,N,,3.4,672,ASSISTENTE,672,ASSISTENTE,1290,Power Solutions,Operations,SOLTEIRO,SUPERIOR COMPLETO,29,27.4602739726027,M,100,Entry Level,111.816666666667,0,1.71666666666667,7,23.65,7.55,3.2,0,,,,,,,Q,98.5,Q,97.8,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,0
503,8/3/2015,          ,N,,3.4,966,ANALISTA PL,966,ANALISTA PL,1231,Reinforcement,Operations,SOLTEIRO,SUPERIOR COMPLETO,27,25.8219178082192,M,300,Coord & Exp.Professionals,47.65,0,0,0.999999999999999,84.75,0,0,0,,,,,,,Q,106,E,107.7,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
504,8/3/2015,          ,N,,3.4,925,ANALISTA PL,927,ANALISTA JR,1270,Quality Control & Projects,Operations,SOLTEIRO,SUPERIOR COMPLETO,28,26.4109589041096,M,200,Entry Level,38.7833333333333,9.91666666666667,0,22,13.6166666666667,0.55,0,0,,,,,,,Q,104.9,E,100.1,,,,,,,,,,,Y,,,,,,,,,,,,,Y,1
505,8/3/2015,4/20/2017,Y,Empregador ,1.7,749,ASSISTENTE,749,ASSISTENTE,1231,Reinforcement,Operations,SOLTEIRO,TÉCNICO COMPLETO                   ,24.3835616438356,22.6684931506849,H,100,Entry Level,30.5833333333333,33.2333333333333,0,0,0,25.6166666666667,0,0,,,,,,,Q,108,Q,103.1,,,,,,,,,,,Y,,,,,,,,,,,,,,0
506,8/3/2015,          ,N,,3.4,909,ANALISTA PL,909,ANALISTA PL,1220,Engineering,Operations,CASADO,SUPERIOR COMPLETO,30,28.027397260274,M,300,Coord & Exp.Professionals,75.7133333333333,0,1.28333333333333,4,90.0333333333333,0,0.75,0,,,,,,,Q,100.1,Q,104.3,,,,,,,,,,,Y,,,,,,,,,,,,,,0
507,8/3/2015,          ,N,,3.4,641,SUPERVISOR,641,SUPERVISOR,1270,Quality Control & Projects,Operations,CASADO,TÉCNICO COMPLETO                   ,36,34.7561643835616,H,200,Entry Level,,,,0,,,,0,,,,,,,Q,98.2,Q,111,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,0
508,8/3/2015,          ,N,,3.4,641,SUPERVISOR,641,SUPERVISOR,1270,Quality Control & Projects,Operations,CASADO,TÉCNICO COMPLETO                   ,51,49.7205479452055,H,200,Entry Level,,,,0,,,,0,,,,,,,E,110,Q,108.8,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,0
509,8/3/2015,          ,N,,3.4,650,ASSISTENTE,650,ASSISTENTE,1120,Strategy & New Products,Strategy & New Products,SOLTEIRO,ENSINO MÉDIO COMPLETO,28,26.3315068493151,M,100,Entry Level,0.2,15.9666666666667,3.55,14,1.9,8.1,0.016666666666667,0,,,,,,,Q,100,Q,101.8,,,,,,,,,,,Y,,,,,,,,,,,,,,0
510,8/17/2015,          ,N,,3.4,778,ASSISTENTE,778,ASSISTENTE,1250,Maintenance,Operations,SOLTEIRO,SUPERIOR COMPLETO,29,27.6356164383562,M,100,Entry Level,22.7533333333333,10.6,0,11,31.9,5.76666666666667,0,4,,,,,,,Q,77.1,Q,91.6,,,,,,,,,,,Y,,,,,,,,,,,,,,0
511,8/17/2015,          ,N,,3.4,879,ASSISTENTE,749,ASSISTENTE,1220,Engineering,Operations,CASADO,SUPERIOR COMPLETO,25,23.7534246575342,H,200,Entry Level,113.35,2.33333333333333,0.333333333333333,0,73,0,3.43333333333333,0,E,,D,87.5,,,Q,100.3,Q,103.1,,,,,,,,,,,,,,,,,,,,,,,,,0
512,8/19/2015,          ,N,,3.4,606,GERENTE,606,GERENTE,1005,Ops Efficiency,Operations,CASADO,PÓS GRADUAÇÃO                      ,45,43.9698630136986,H,500,Middle Mgmt & Exp.Professionals,,,,0,,,,0,,,,,,,Q,104.3,Q,104.6,,,,,,,,,,,Y,,,,,,,,,,,,,,0
513,9/1/2015,          ,N,,3.3,930,ANALISTA PL,930,ANALISTA PL,1230,Implementation,Operations,SOLTEIRO,SUPERIOR COMPLETO,27,25.7013698630137,H,200,Entry Level,162.55,1.33333333333333,0.416666666666667,0,287.15,0,11.4833333333333,0,,,,,,,Q,100,E,104.8,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
514,9/1/2015,          ,N,,3.3,641,SUPERVISOR,641,SUPERVISOR,1270,Quality Control & Projects,Operations,SOLTEIRO,TÉCNICO COMPLETO                   ,32,30.3945205479452,H,200,Entry Level,,,,0,,,,0,,,,,,,Q,102,Q,101.8,,,,,,,,,,,,,,,,,,,,,,,,,0
515,9/8/2015,          ,N,,3.3,954,ANALISTA SR,954,ANALISTA SR,1015,Accounts Receivables,Finance,CASADO,SUPERIOR COMPLETO,34,32.7205479452055,H,300,Coord & Exp.Professionals,85.75,0,20.5166666666667,2,23.1,0.016666666666667,0,0,,,,,,,Q,105,Q,100.3,,,,,,,,,,,Y,,,,,,,,,,,,,,0
516,9/8/2015,          ,N,,3.3,806,ANALISTA SR,806,ANALISTA SR,1010,Accounting & Tax,Finance,CASADO,SUPERIOR COMPLETO,36,34.241095890411,M,300,Coord & Exp.Professionals,38.1166666666667,0,0,0,9.93333333333333,0.166666666666667,0,0,,,,,,,Q,100,Q,105.3,,,,,,,,,,,Y,,,,,,,,,,,,,,0
517,9/8/2015,          ,N,,3.3,907,ANALISTA SR,907,ANALISTA SR,1211,Infra BTS,Operations,CASADO,SUPERIOR COMPLETO,39,37.5095890410959,H,300,Coord & Exp.Professionals,139.033333333333,0,0.433333333333333,0,26.6333333333333,160.8,1.71666666666667,0,,,,,,,Q,104.5,Q,103.3,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
518,9/14/2015,          ,N,,3.3,641,SUPERVISOR,641,SUPERVISOR,1270,Quality Control & Projects,Operations,CASADO,TÉCNICO COMPLETO                   ,52,50.6958904109589,H,200,Entry Level,,,,0,,,,5,,,,,,,Q,98.2,Q,105.7,,,,,Y,,,,,,Y,,,,,,,,,,,,,,0
519,9/21/2015,2/11/2016,Y,Empregador ,0.4,713,ANALISTA SR,713,ANALISTA SR,1014,Purchasing,Finance,SOLTEIRO,SUPERIOR COMPLETO,28.2191780821918,27.827397260274,H,300,Coord & Exp.Professionals,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
520,9/21/2015,          ,N,,3.3,1037,GERENTE,767,GERENTE,1100,Sales,Sales,CASADO,PÓS GRADUAÇÃO                      ,49,47.4,H,650,SR Mgmt & Experts,,,,0,,,,0,,,,,,,Q,100,Q,106.3,,,,,,,,,,,Y,,,,,,,,,,,,,,0
521,9/21/2015,          ,N,,3.3,851,ANALISTA SR,851,ANALISTA SR,1290,Power Solutions,Operations,CASADO,SUPERIOR COMPLETO,37,36.0684931506849,H,300,Coord & Exp.Professionals,74.1,2.05,0,0,20.75,3.83333333333333,0,0,,,,,,,Q,94.5,Q,102.8,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,0
522,9/21/2015,          ,N,,3.3,837,ANALISTA PL,719,ANALISTA JR,1010,Accounting & Tax,Finance,SOLTEIRO,SUPERIOR COMPLETO,31,29.413698630137,H,200,Entry Level,43.35,2.91666666666667,0.683333333333333,0,30.9333333333333,0,0,0,,,,,,,Q,105,E,110.3,,,,,,,,,,,Y,,,,,,,,,,,,,Y,1
523,10/5/2015,          ,N,,3.2,863,ANALISTA SR,863,ANALISTA SR,1052,IT - Latam,IT,SOLTEIRO,SUPERIOR COMPLETO,27,26.0794520547945,H,400,Middle Mgmt & Exp.Professionals,63.6833333333333,0,2.46666666666667,2,14.35,3.8,6.8,0,,,,,,,,,Q,100.8,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
524,10/13/2015,          ,N,,3.2,908,ASSISTENTE,908,ASSISTENTE,1008,Renegotiation,Real Estate,SOLTEIRO,ENSINO MÉDIO COMPLETO,25,23.1753424657534,M,200,Entry Level,30.45,38.6166666666667,0,17,9.4,26.6833333333333,0,0,,,,,,,,,Q,112.8,,,,,,,,,,,Y,,,,,,,,,,,,,,0
525,10/19/2015,          ,N,,3.2,825,ANALISTA SR,825,ANALISTA SR,1016,Lease Abstraction,Finance,CASADO,SUPERIOR COMPLETO,40,39.0191780821918,H,300,Coord & Exp.Professionals,159.033333333333,0.916666666666667,14.8833333333333,3,83.9833333333334,0,17,0,,,,,,,,,Q,100.8,,,,,,,,,,,Y,,,,,,,,,,,,,,0
526,10/19/2015,          ,N,,3.2,1033,ANALISTA PL,1033,ANALISTA PL,1250,Maintenance,Operations,CASADO,SUPERIOR COMPLETO,39,38.1260273972603,H,200,Entry Level,100.85,0,0,0,20.1166666666667,0,0,0,,,,,,,,,E,106.3,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,0
527,10/22/2015,10/6/2016,Y,Empregador ,1.0,1034,ESPECIALISTA,1034,ESPECIALISTA,1012,FP&A,Finance,SOLTEIRO,SUPERIOR COMPLETO,34.6520547945205,33.6931506849315,H,400,Middle Mgmt & Exp.Professionals,30.8166666666667,9.95,4.01666666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,0
528,11/3/2015,          ,N,,3.2,713,ANALISTA SR,713,ANALISTA SR,1014,Purchasing,Finance,CASADO,SUPERIOR COMPLETO,39,37.7260273972603,H,300,Coord & Exp.Professionals,78.9666666666667,0,1.5,2,52.1666666666667,0,0.283333333333333,0,,,,,,,,,Q,101.1,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
529,11/9/2015,          ,N,,3.1,811,ASSISTENTE,811,ASSISTENTE,1250,Maintenance,Operations,SEPARADO,ENSINO MÉDIO COMPLETO,33,31.9616438356164,H,100,Entry Level,31.95,3.78333333333333,0,11,2,1.33333333333333,0,0,,,,,,,,,Q,102.9,,,,,,,,,,,Y,,,,,,,,,,,,,,0
530,11/9/2015,          ,N,,3.1,863,ANALISTA SR,863,ANALISTA SR,1051,IT - Infra,IT,SOLTEIRO,SUPERIOR COMPLETO,33,31.6438356164384,H,400,Middle Mgmt & Exp.Professionals,527.233333333333,0,13.1833333333333,0,149.966666666667,0,0.566666666666667,0,,,,,,,,,O,120.3,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
531,11/9/2015,2/16/2017,Y,Empregador ,1.3,1034,ESPECIALISTA,1034,ESPECIALISTA,1012,FP&A,Finance,CASADO,SUPERIOR COMPLETO,31.1698630136986,29.8958904109589,M,400,Middle Mgmt & Exp.Professionals,111.116666666667,0,0.9,0,4.26666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,0
532,11/9/2015,          ,N,,3.1,641,SUPERVISOR,641,SUPERVISOR,1270,Quality Control & Projects,Operations,CASADO,ENSINO MÉDIO COMPLETO,45,43.6849315068493,H,200,Entry Level,,,,0,,,,0,,,,,,,,,Q,102.3,,,,,Y,,,,,,Y,,,,,,,,,,,,,,0
533,11/16/2015,          ,N,,3.1,1035,ESPECIALISTA,1035,ESPECIALISTA,1120,Strategy & New Products,Strategy & New Products,SOLTEIRO,SUPERIOR COMPLETO,28,26.9041095890411,M,400,Middle Mgmt & Exp.Professionals,,,,0,,,,0,,,,,,,,,Q,91.1,,,,,,,,,,,Y,,,,,,,,,,,,,,0
534,12/1/2015,          ,N,,3.1,891,ANALISTA JR,891,ANALISTA JR,1280,Service Delivery,Operations,CASADO,SUPERIOR COMPLETO,35,34.1041095890411,M,200,Entry Level,2.38333333333333,0,0,8,0,0.016666666666667,0,0,,,,,,,,,Q,105.6,,,,,,,,,,,Y,,,,,,,,,,,,,,0
535,12/1/2015,          ,N,,3.1,1077,ANALISTA JR,831,ANALISTA JR,1008,Renegotiation,Real Estate,SOLTEIRO,SUPERIOR COMPLETO,38,36.7561643835616,M,200,Entry Level,1.95,0,0,9,6.55,0,0,1,,,,,,,,,D,93.8,,,,,,,,,,,Y,,,,,,,,,,,,,,0
536,12/1/2015,2/22/2016,Y,Empregador ,0.2,891,ANALISTA JR,891,ANALISTA JR,1280,Service Delivery,Operations,CASADO,SUPERIOR COMPLETO,28.2082191780822,27.9808219178082,M,200,Entry Level,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
537,12/1/2015,          ,N,,3.1,891,ANALISTA JR,891,ANALISTA JR,1280,Service Delivery,Operations,CASADO,SUPERIOR COMPLETO,29,27.9917808219178,H,200,Entry Level,4.98333333333333,0,0,0,0.666666666666667,0.933333333333333,0,0,,,,,,,,,E,114.3,,,,,,,,,,,Y,,,,,,,Y,,,,,,,0
538,12/7/2015,          ,N,,3.1,1033,ANALISTA PL,1033,ANALISTA PL,1250,Maintenance,Operations,CASADO,SUPERIOR COMPLETO,32,30.372602739726,H,200,Entry Level,33.7333333333333,0,0,0,6.76666666666667,0,0,0,,,,,,,,,Q,104.2,,,,,,,,,,,Y,,,,,,,,,,,,,,0
539,12/21/2015,          ,N,,3.0,879,ASSISTENTE,879,ASSISTENTE,1220,Engineering,Operations,SOLTEIRO,ENSINO MÉDIO COMPLETO,22,21.2684931506849,M,200,Entry Level,44.3166666666667,0,0.066666666666667,3,130.083333333333,0,0,0,,,,,,,,,Q,102,,,,,,,,,,,Y,,,,,,,,,,,,,,0
540,12/21/2015,          ,N,,3.0,840,ANALISTA PL,840,ANALISTA PL,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,28,26.5780821917808,H,300,Coord & Exp.Professionals,61.3166666666667,0,0,0,89.2833333333333,0,0,7,,,,,,,,,Q,100,,,,,,,,,,,Y,,,,,,,,,,,,,,0
541,1/12/2016,          ,N,,3.0,879,ASSISTENTE,879,ASSISTENTE,1220,Engineering,Operations,SOLTEIRO,SUPERIOR COMPLETO,26,24.6027397260274,M,200,Entry Level,3.61666666666667,4.2,0,15,26.8,1.01666666666667,0,0,,,,,,,,,Q,98.9,,,,,,,,,,,Y,,,,,,,,,,,,,,0
542,2/2/2016,2/16/2017,Y,Empregador ,1.0,825,ANALISTA SR,825,ANALISTA SR,1018,Landlord,Finance,SOLTEIRO,SUPERIOR COMPLETO,27.7397260273973,26.6986301369863,H,300,Coord & Exp.Professionals,55.8833333333333,0,25.8833333333333,0.999999999999999,0.35,0,3.8,0,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,0
543,2/15/2016,4/20/2017,Y,Funcionário,1.2,853,ANALISTA PL,853,ANALISTA PL,1014,Purchasing,Finance,SOLTEIRO,SUPERIOR COMPLETO,25.1972602739726,24.0191780821918,H,200,Entry Level,97.4333333333333,0,0,0,6.5,0.25,0,0,,,,,,,,,Q,90.3,,,,,,,,,,,Y,,,,,,,,,,,,,,0
544,2/17/2016,          ,N,,2.9,888,ANALISTA PL,1036,ANALISTA PL,1100,Sales,Sales,SOLTEIRO,SUPERIOR COMPLETO,29,27.6986301369863,H,300,Coord & Exp.Professionals,8.38333333333333,11.65,0,0,59.8166666666667,5.15,0,0,,,,,,,,,Q,104.9,,,,,,,,,,,Y,,,,,,,,,,,,,Y,1
545,2/17/2016,4/12/2017,Y,Funcionário,1.2,727,ANALISTA PL,1036,ANALISTA PL,1030,Legal,Legal,SOLTEIRO,SUPERIOR COMPLETO,26.1287671232877,24.9780821917808,H,300,Coord & Exp.Professionals,0.55,50.0666666666667,0,0,0,12.5333333333333,0,0,,,,,,,,,Q,102.8,,,,,,,,,,,Y,,,,,,,,,,,,,Y,1
546,2/17/2016,11/1/2016,Y,Funcionário,0.7,1036,ANALISTA PL,1036,ANALISTA PL,1040,HR,HR & Facilities,SOLTEIRO,SUPERIOR COMPLETO,24.7260273972603,24.0191780821918,H,200,Entry Level,2.3,8.88333333333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,0
547,3/1/2016,4/4/2016,Y,Funcionário,0.1,785,ANALISTA SR,785,ANALISTA SR,1051,IT - Infra,IT,SOLTEIRO,SUPERIOR COMPLETO,31.6931506849315,31.6,H,300,Coord & Exp.Professionals,0,7.33333333333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
548,3/7/2016,          ,N,,2.8,837,ANALISTA PL,837,ANALISTA PL,1010,Accounting & Tax,Finance,CASADO,SUPERIOR COMPLETO,39,38.1068493150685,H,200,Entry Level,77.5833333333333,0,0.683333333333333,0,70.45,0,0,0,,,,,,,,,Q,96.1,,,,,,,,,,,Y,,,,,,,,,,,,,,0
549,3/14/2016,12/1/2016,Y,Empregador ,0.7,713,ANALISTA SR,713,ANALISTA SR,1014,Purchasing,Finance,CASADO,PÓS GRADUAÇÃO                      ,51.0712328767123,50.3534246575343,M,300,Coord & Exp.Professionals,138.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,0
550,4/4/2016,          ,N,,2.7,702,COORDENADOR,702,COORDENADOR,1032,Licensing,Legal,CASADO,SUPERIOR COMPLETO,34,32.8767123287671,H,400,Middle Mgmt & Exp.Professionals,70.65,0,0,0,55.65,0,0.233333333333333,0,,,,,,,,,Q,100.7,,,,,,,,,,,Y,,,,,,,,,,,,,,0
